MSE,RMSE,MAPE(%),ExplainedVar,R2,seed
910147.5,954.0165093,22.56194651,0.402395964,0.358363867,0
2108390.5,1452.029786,53.23236585,0.397340775,0.280149639,1
844768.4375,919.1128535,14.82662708,0.685636878,0.670619011,2
652459.25,807.7494971,31.3896656,0.761776924,0.74013257,3
858539.5625,926.5740998,23.18779677,0.584635139,0.552821159,4
1074861.05,1011.896549,29.03968036,0.566357136,0.520417249,
