MSE,RMSE,MAPE(%),ExplainedVar,R2,seed
787767.75,887.5628147,18.4731707,0.459297061,0.444639146,0
2271109.25,1507.01999,56.6447556,0.354767084,0.224593997,1
1013555.375,1006.754873,13.16271275,0.62272501,0.604807854,2
358856.8125,599.0465863,13.99477422,0.859451175,0.85707128,3
997654.25,998.8264364,26.05341077,0.516893685,0.480361879,4
1085788.688,999.8421401,25.66576481,0.562626803,0.522294831,
